,date,country,weather_code,temperature_2m_max,temperature_2m_min,temperature_2m_mean,apparent_temperature_max,apparent_temperature_min,apparent_temperature_mean,sunrise,sunset,daylight_duration_sec,sunshine_duration_sec,precipitation_sum,rain_sum,precipitation_hours,wind_speed_10m_max,wind_gusts_10m_max,wind_direction_10m_dominant,shortwave_radiation_sum,et0_fao_evapotranspiration
529,2011-06-14 00:00:00+00:00,Malaysia,63.0,29.480999,22.331,24.716415,35.49819,26.659946,29.506517,0,0,44150.957,37981.645,9.1,9.1,13.0,9.904906,26.64,267.94733,18.84,3.730827
530,2011-06-15 00:00:00+00:00,Malaysia,61.0,28.181,22.281,24.608086,32.86389,26.68631,29.589182,0,0,44152.227,30343.11,3.8999999,3.8999999,7.0,5.6002855,28.08,172.19992,14.63,2.893231
531,2011-06-16 00:00:00+00:00,Malaysia,61.0,26.531,22.581,24.306,32.496788,27.09611,29.427696,0,0,44153.31,36515.633,9.2,9.2,8.0,6.696387,33.48,221.28464,14.38,2.7297783
532,2011-06-17 00:00:00+00:00,Malaysia,61.0,30.581,22.431,25.564337,36.4385,27.037994,30.718206,0,0,44154.203,39650.266,3.0000002,3.0000002,4.0,8.707238,32.039997,194.29622,21.97,4.362724
533,2011-06-18 00:00:00+00:00,Malaysia,53.0,30.831,22.380999,25.947668,36.440235,27.008549,31.03176,0,0,44154.914,39600.0,0.90000004,0.90000004,2.0,8.473393,29.88,183.20514,21.65,4.3677974
534,2011-06-19 00:00:00+00:00,Malaysia,1.0,30.081,22.480999,26.224749,34.842182,26.88736,31.091194,0,0,44155.438,39283.848,0.0,0.0,0.0,7.5170207,25.56,205.28421,20.15,4.117165
535,2011-06-20 00:00:00+00:00,Malaysia,2.0,31.031,23.331,26.916414,36.98754,28.125767,32.218407,0,0,44155.77,39645.082,0.0,0.0,0.0,5.0528407,21.24,118.92629,22.35,4.5507436
536,2011-06-21 00:00:00+00:00,Malaysia,3.0,31.331,23.181,26.755999,37.026848,28.301266,32.304916,0,0,44155.918,39789.773,0.0,0.0,0.0,5.937272,20.16,173.22055,21.76,4.4415755
537,2011-06-22 00:00:00+00:00,Malaysia,61.0,31.181,22.730999,25.906,37.327286,27.31619,31.357635,0,0,44155.88,39600.0,3.8999999,3.8999999,9.0,7.5942073,20.519999,201.37064,20.68,4.2067876
538,2011-06-23 00:00:00+00:00,Malaysia,55.0,31.031,22.380999,25.568497,36.84618,26.747597,30.757217,0,0,44155.65,36839.16,1.5000001,1.5000001,3.0,8.557102,29.519999,174.4279,19.64,3.9289722
539,2011-06-24 00:00:00+00:00,Malaysia,61.0,29.980999,22.181,25.331003,36.728252,26.37795,30.794237,0,0,44155.23,37516.668,3.1000001,3.1000001,6.0,5.904439,21.24,146.1173,19.56,3.8990936
540,2011-06-25 00:00:00+00:00,Malaysia,61.0,30.230999,21.781,24.895584,36.76529,26.225376,30.187853,0,0,44154.62,36479.93,12.099999,12.099999,13.0,4.829907,20.880001,101.154594,19.62,3.925985
541,2011-06-26 00:00:00+00:00,Malaysia,63.0,29.081,22.581,24.978918,35.39944,27.5049,30.519587,0,0,44153.83,39355.344,5.1999993,5.1999993,9.0,5.00128,26.28,14.4897995,17.9,3.5017164
542,2011-06-27 00:00:00+00:00,Malaysia,63.0,29.380999,21.931,24.670584,36.846195,26.030664,29.984869,0,0,44152.848,36584.74,15.6,15.6,18.0,5.3999996,23.4,67.71436,18.68,3.70115
543,2011-06-28 00:00:00+00:00,Malaysia,61.0,26.230999,21.880999,23.626831,32.09751,26.057878,28.592537,0,0,44151.68,26499.842,9.599999,9.599999,14.0,5.00128,24.119999,169.49202,12.51,2.4269302
544,2011-06-29 00:00:00+00:00,Malaysia,63.0,28.581,21.031,24.151834,35.524887,24.877668,29.32994,0,0,44150.32,36834.797,15.500001,15.500001,15.0,4.8965297,19.08,128.29034,16.56,3.2773046
545,2011-06-30 00:00:00+00:00,Malaysia,63.0,27.681,21.331,23.1435,33.381443,25.231756,27.788933,0,0,44148.773,17177.982,17.6,17.6,15.0,6.489992,19.8,236.78464,11.55,2.2951975
546,2011-07-01 00:00:00+00:00,Malaysia,51.0,25.831,21.281,23.256002,29.849087,25.467607,27.402687,0,0,44147.023,15610.223,0.2,0.2,1.0,7.628263,23.759998,203.55945,8.59,1.7411565
547,2011-07-02 00:00:00+00:00,Malaysia,53.0,28.781,21.380999,24.799751,33.277855,25.428549,29.418447,0,0,44145.062,36708.914,1.1,1.1,2.0,5.3999996,20.16,287.80194,17.84,3.567682
548,2011-07-03 00:00:00+00:00,Malaysia,61.0,29.331,21.431,24.568502,35.169136,25.340096,29.022032,0,0,44142.902,39600.0,2.8,2.8,6.0,8.557102,25.919998,262.70142,19.86,3.91875
549,2011-07-04 00:00:00+00:00,Malaysia,61.0,28.730999,21.331,24.201834,33.793137,25.168081,28.723547,0,0,44140.55,36681.67,3.8999999,3.8999999,7.0,6.638072,25.919998,147.90735,18.09,3.5680387
550,2011-07-05 00:00:00+00:00,Malaysia,61.0,29.831,22.031,24.966415,35.503254,25.807892,29.991999,0,0,44138.004,39600.0,1.5,1.5,2.0,7.4128532,30.960001,150.90628,19.16,3.7779214
551,2011-07-06 00:00:00+00:00,Malaysia,53.0,28.181,22.380999,24.568497,33.151073,26.782373,29.692444,0,0,44135.277,29863.65,1.3,1.3,3.0,5.1919937,19.8,149.21593,14.85,2.9514418
552,2011-07-07 00:00:00+00:00,Malaysia,61.0,30.031,22.730999,25.49975,37.19438,27.604847,31.211792,0,0,44132.367,36799.207,2.5,2.5,7.0,4.6938257,19.8,221.22758,20.28,4.059229
553,2011-07-08 00:00:00+00:00,Malaysia,51.0,30.980999,22.581,26.474749,36.921394,26.446213,31.530497,0,0,44129.28,39556.94,0.2,0.2,2.0,5.1919937,21.96,233.54091,21.66,4.4110007
554,2011-07-09 00:00:00+00:00,Malaysia,53.0,31.331,22.681,26.44558,37.797222,26.829071,31.535753,0,0,44126.023,39600.0,0.6,0.6,2.0,5.6002855,20.519999,156.97456,22.95,4.6855826
555,2011-07-10 00:00:00+00:00,Malaysia,55.0,29.931,21.931,25.235168,37.56715,25.975254,30.817987,0,0,44122.6,36000.0,3.4000003,3.4000003,9.0,5.3517847,19.08,186.34018,19.14,3.83796
556,2011-07-11 00:00:00+00:00,Malaysia,51.0,29.730999,22.130999,25.476831,37.029697,26.783173,30.944921,0,0,44119.02,39883.293,0.3,0.3,1.0,5.315336,24.84,149.11899,20.48,4.077372
557,2011-07-12 00:00:00+00:00,Malaysia,53.0,29.831,22.730999,26.070585,35.668705,27.410051,31.510172,0,0,44115.277,39882.61,2.2,2.2,5.0,4.39436,14.04,261.57315,20.05,4.043855
558,2011-07-13 00:00:00+00:00,Malaysia,63.0,27.831,22.230999,24.01225,34.700546,26.256786,29.011019,0,0,44111.383,22234.252,12.299999,12.299999,10.0,6.1094027,20.519999,110.64711,14.44,2.8582947
559,2011-07-14 00:00:00+00:00,Malaysia,61.0,30.031,22.130999,25.10808,37.058655,26.730219,30.56024,0,0,44107.35,39497.223,9.700001,9.700001,15.0,5.8603754,22.68,140.6673,20.07,3.9745557
560,2011-07-15 00:00:00+00:00,Malaysia,61.0,27.331,21.480999,23.770584,32.80569,25.610977,28.682802,0,0,44103.168,21807.096,11.9,11.9,16.0,5.1165614,17.28,142.12505,11.76,2.3139179
561,2011-07-16 00:00:00+00:00,Malaysia,63.0,26.380999,21.130999,23.105997,32.351406,25.211138,27.860712,0,0,44098.855,31963.508,29.100004,29.100004,18.0,5.3999996,20.16,245.09517,14.31,2.8122869
562,2011-07-17 00:00:00+00:00,Malaysia,53.0,28.831,21.831,24.314333,35.06601,25.929775,29.15624,0,0,44094.406,35887.363,1.2,1.2,5.0,7.6367526,21.24,152.94951,15.12,2.9710724
563,2011-07-18 00:00:00+00:00,Malaysia,51.0,30.331,23.081,25.824747,36.767654,27.906067,31.209862,0,0,44089.836,37417.54,0.4,0.4,1.0,6.297428,20.16,167.85573,21.53,4.3140016
564,2011-07-19 00:00:00+00:00,Malaysia,63.0,28.480999,22.781,24.7435,35.965984,27.379726,30.100843,0,0,44085.137,27355.096,9.200001,9.200001,8.0,5.00128,18.72,146.92934,14.57,2.9254296
565,2011-07-20 00:00:00+00:00,Malaysia,61.0,29.831,21.681,24.626833,36.937233,25.920055,29.695456,0,0,44080.316,28747.54,1.5999999,1.5999999,4.0,6.4096174,20.880001,190.20392,17.5,3.5394893
566,2011-07-21 00:00:00+00:00,Malaysia,63.0,30.081,21.681,24.645582,36.598316,25.930008,29.887094,0,0,44075.33,39600.0,9.5,9.5,5.0,7.7879906,21.96,243.73341,20.83,4.133401
567,2011-07-22 00:00:00+00:00,Malaysia,61.0,29.431,21.931,24.7185,35.679043,25.96842,29.785316,0,0,44070.17,39252.707,2.1,2.1,2.0,6.28713,21.24,229.51407,20.05,3.9471397
568,2011-07-23 00:00:00+00:00,Malaysia,55.0,29.531,21.581,24.618498,35.615536,25.189814,29.202719,0,0,44064.855,39687.855,2.7,2.7,6.0,10.24578,28.44,203.1986,20.93,4.0879793
569,2011-07-24 00:00:00+00:00,Malaysia,53.0,29.880999,21.781,25.626831,34.88464,25.91779,30.436073,0,0,44059.387,40157.184,2.2999997,2.2999997,9.0,7.6367526,28.44,210.96365,20.09,4.002559
570,2011-07-25 00:00:00+00:00,Malaysia,55.0,29.130999,22.331,24.693502,35.40608,26.717583,29.806467,0,0,44053.773,39600.0,1.9000001,1.9000001,5.0,5.692099,23.4,195.19531,18.35,3.611136
571,2011-07-26 00:00:00+00:00,Malaysia,63.0,29.630999,21.781,24.63725,35.71085,26.147377,29.784971,0,0,44048.02,38894.227,5.7000003,5.7000003,7.0,8.225035,24.48,185.78229,19.29,3.7783294
572,2011-07-27 00:00:00+00:00,Malaysia,3.0,30.130999,22.531,25.953918,35.507595,26.921602,31.041763,0,0,44042.137,36742.434,0.0,0.0,0.0,7.10031,30.599998,232.38898,21.78,4.3808227
573,2011-07-28 00:00:00+00:00,Malaysia,1.0,31.081,22.380999,26.493502,36.023758,26.48447,31.120226,0,0,44036.137,39686.64,0.0,0.0,0.0,9.3876505,30.960001,220.37177,22.35,4.611592
574,2011-07-29 00:00:00+00:00,Malaysia,55.0,30.730999,22.581,26.197664,35.972965,26.689398,31.359194,0,0,44030.01,39966.734,1.3000001,1.3000001,2.0,6.297428,20.519999,145.50795,20.48,4.1748238
575,2011-07-30 00:00:00+00:00,Malaysia,51.0,31.431,21.781,25.928917,38.115894,25.488722,31.031687,0,0,44023.79,39686.734,1.0,1.0,4.0,6.193674,19.08,114.64164,22.05,4.481536
576,2011-07-31 00:00:00+00:00,Malaysia,51.0,29.931,22.081,25.451834,37.087234,26.220558,30.563223,0,0,44017.46,39289.75,0.9,0.9,4.0,6.8399997,21.24,98.530685,19.87,3.9608319
577,2011-08-01 00:00:00+00:00,Malaysia,2.0,32.131,22.431,26.653913,37.800655,26.854038,31.611193,0,0,44011.043,40243.41,0.0,0.0,0.0,6.193674,18.0,18.434984,23.55,4.8571997
578,2011-08-02 00:00:00+00:00,Malaysia,55.0,31.281,22.681,26.866419,36.599884,27.095646,31.758028,0,0,44004.527,39779.953,2.4,2.4,4.0,6.151683,15.4800005,328.27637,22.15,4.5704336
579,2011-08-03 00:00:00+00:00,Malaysia,53.0,29.531,21.581,24.795586,35.367947,25.4641,29.67743,0,0,43997.945,37748.76,5.8,5.8,17.0,7.10031,22.319998,179.57872,18.51,3.7079113
580,2011-08-04 00:00:00+00:00,Malaysia,51.0,27.581,22.230999,24.130999,33.35082,26.343851,29.140074,0,0,43991.285,28246.723,0.5,0.5,3.0,5.1165614,23.4,194.50015,13.51,2.6675484
581,2011-08-05 00:00:00+00:00,Malaysia,51.0,29.980999,22.531,25.612251,34.62718,27.328773,30.58277,0,0,43984.555,39471.8,0.3,0.3,2.0,8.427383,29.88,226.77875,19.66,3.979588
582,2011-08-06 00:00:00+00:00,Malaysia,55.0,30.880999,22.480999,25.741417,37.336872,27.010723,31.277626,0,0,43977.76,34931.805,2.0000002,2.0000002,4.0,9.3669195,31.68,166.53473,17.72,3.6133304
583,2011-08-07 00:00:00+00:00,Malaysia,63.0,30.531,21.831,25.239332,37.52471,25.434607,30.534647,0,0,43970.92,39142.027,12.799999,12.799999,13.0,7.653705,20.880001,131.605,20.75,4.14886
584,2011-08-08 00:00:00+00:00,Malaysia,63.0,29.331,21.230999,24.181,36.93808,24.915087,28.935946,0,0,43964.035,36927.973,12.7,12.7,9.0,9.178235,23.759998,133.1524,18.3,3.535112
585,2011-08-09 00:00:00+00:00,Malaysia,63.0,29.331,22.230999,24.283083,35.719894,26.292877,29.384964,0,0,43957.094,34774.49,9.0,9.0,8.0,5.1165614,21.24,142.91743,18.23,3.568919
586,2011-08-10 00:00:00+00:00,Malaysia,53.0,29.931,21.781,25.531,36.058365,25.70876,30.705063,0,0,43950.047,39485.016,3.3999999,3.3999999,11.0,5.0528407,22.319998,146.78818,21.23,4.2533135
587,2011-08-11 00:00:00+00:00,Malaysia,63.0,29.031,22.281,24.422668,35.99732,26.454924,29.443937,0,0,43942.895,39183.676,6.7000003,6.7000003,9.0,6.87779,18.72,114.687126,18.21,3.5836718
588,2011-08-12 00:00:00+00:00,Malaysia,51.0,30.331,22.681,25.560171,36.131363,26.996954,30.493355,0,0,43935.637,38684.086,0.5,0.5,2.0,5.6920996,19.8,44.4384,20.92,4.177219
589,2011-08-13 00:00:00+00:00,Malaysia,63.0,30.380999,21.980999,25.003916,36.677486,26.103537,30.00329,0,0,43928.293,36775.457,10.5,10.5,8.0,5.3999996,20.16,111.93859,20.36,4.126761
590,2011-08-14 00:00:00+00:00,Malaysia,63.0,27.831,21.980999,24.226835,34.057003,26.205494,29.306862,0,0,43920.867,36577.08,12.7,12.7,14.0,6.162207,24.48,180.7538,17.67,3.426005
591,2011-08-15 00:00:00+00:00,Malaysia,63.0,28.831,21.581,24.097666,35.713367,25.460192,28.947441,0,0,43913.36,37395.996,24.699997,24.699997,21.0,6.924738,23.759998,80.633575,18.15,3.5906267
592,2011-08-16 00:00:00+00:00,Malaysia,61.0,28.531,21.581,23.676832,34.77818,25.521141,28.43599,0,0,43905.777,29832.65,10.900001,10.900001,10.0,6.193674,23.4,103.807495,16.13,3.155222
593,2011-08-17 00:00:00+00:00,Malaysia,63.0,29.281,21.380999,24.128914,36.43321,25.386679,28.910143,0,0,43898.14,39600.0,12.799999,12.799999,10.0,6.725354,18.72,155.7257,20.66,4.0805354
594,2011-08-18 00:00:00+00:00,Malaysia,51.0,27.281,21.630999,24.085167,31.461842,25.918415,28.524542,0,0,43890.44,18339.055,0.5,0.5,2.0,6.618519,18.72,129.64952,10.62,2.1998591
595,2011-08-19 00:00:00+00:00,Malaysia,53.0,29.581,22.331,25.345581,34.152092,26.31054,29.803835,0,0,43882.695,39622.953,1.5999999,1.5999999,4.0,6.193674,18.359999,172.16455,21.16,4.2744493
596,2011-08-20 00:00:00+00:00,Malaysia,63.0,28.880999,21.681,24.139334,35.77869,25.799978,29.120996,0,0,43874.902,32517.65,14.199999,14.199999,12.0,5.1544156,19.44,254.99498,18.37,3.6368604
597,2011-08-21 00:00:00+00:00,Malaysia,63.0,26.980999,21.431,23.126837,31.762165,25.789133,27.459688,0,0,43867.074,20263.13,12.600001,12.600001,15.0,10.1376915,30.960001,234.182,13.13,2.4801128
598,2011-08-22 00:00:00+00:00,Malaysia,51.0,27.980999,21.831,24.21225,31.872147,25.994276,28.767267,0,0,43859.215,24932.293,0.4,0.4,2.0,7.342588,27.0,215.74251,13.1,2.6725388
599,2011-08-23 00:00:00+00:00,Malaysia,51.0,29.531,22.230999,25.383085,34.003986,26.678465,30.014723,0,0,43851.332,39600.0,0.1,0.1,1.0,8.714677,24.84,224.1617,21.36,4.3006163
600,2011-08-24 00:00:00+00:00,Malaysia,53.0,30.081,22.431,25.589334,36.52319,27.042084,31.278772,0,0,43843.43,37059.26,1.4000001,1.4000001,5.0,6.638072,23.4,204.36241,20.58,4.1306863
601,2011-08-25 00:00:00+00:00,Malaysia,51.0,30.380999,22.431,26.274744,35.53157,26.951982,31.109566,0,0,43835.52,39600.0,0.2,0.2,2.0,6.28713,21.599998,189.30984,21.23,4.3704143
602,2011-08-26 00:00:00+00:00,Malaysia,3.0,30.230999,22.880999,26.439333,33.817295,27.484434,30.855677,0,0,43827.6,39600.0,0.0,0.0,0.0,10.805999,28.08,210.96365,20.04,4.1568723
603,2011-08-27 00:00:00+00:00,Malaysia,53.0,31.130999,23.031,26.59767,35.669285,27.440771,31.445244,0,0,43819.68,39363.918,1.2,1.2,3.0,7.208994,26.28,156.72704,21.57,4.464966
604,2011-08-28 00:00:00+00:00,Malaysia,51.0,30.931,23.281,26.453917,37.618523,27.47893,31.744505,0,0,43811.76,36077.836,1.3,1.3,5.0,6.849467,19.8,106.10523,21.43,4.404668
605,2011-08-29 00:00:00+00:00,Malaysia,63.0,30.480999,21.380999,24.422667,37.326622,25.328915,29.220087,0,0,43803.848,34675.777,25.1,25.1,19.0,11.525623,30.960001,106.831764,20.43,4.073101
606,2011-08-30 00:00:00+00:00,Malaysia,63.0,27.880999,21.581,23.505997,34.84539,25.561134,28.190443,0,0,43795.883,28748.025,20.100004,20.100004,20.0,9.028754,22.68,237.28833,15.88,3.1191297
607,2011-08-31 00:00:00+00:00,Malaysia,3.0,27.730999,22.480999,24.470581,31.914364,26.627565,28.56098,0,0,43787.85,21237.354,0.0,0.0,0.0,7.8954163,21.599998,135.72514,12.27,2.5618787
608,2011-09-01 00:00:00+00:00,Malaysia,2.0,31.281,22.681,26.418503,37.680706,27.482212,31.62159,0,0,43779.777,39600.0,0.0,0.0,0.0,4.2136917,16.199999,340.0168,23.92,4.8797655
609,2011-09-02 00:00:00+00:00,Malaysia,63.0,29.581,21.980999,25.068502,36.544807,26.336267,30.128372,0,0,43771.652,39600.0,6.2,6.2,8.0,8.891343,24.119999,246.71387,20.6,4.1412864
610,2011-09-03 00:00:00+00:00,Malaysia,61.0,28.181,21.781,24.349752,35.202427,26.004349,29.4041,0,0,43763.492,37878.223,5.5,5.5,6.0,5.315336,22.319998,175.33328,17.26,3.4286613
611,2011-09-04 00:00:00+00:00,Malaysia,63.0,30.681,22.531,25.89975,37.14049,26.945267,30.98574,0,0,43755.3,39600.0,4.4999995,4.4999995,5.0,4.68,18.72,146.75667,21.79,4.43897
612,2011-09-05 00:00:00+00:00,Malaysia,61.0,29.480999,21.431,24.258081,35.694145,25.295124,29.327616,0,0,43747.08,30952.516,6.5,6.5,9.0,4.8433046,14.759999,71.221886,16.15,3.2362769
613,2011-09-06 00:00:00+00:00,Malaysia,1.0,31.130999,22.081,26.11016,37.74879,26.45041,31.106737,0,0,43738.84,39640.617,0.0,0.0,0.0,7.6367526,15.84,15.212666,24.54,5.0276914
614,2011-09-07 00:00:00+00:00,Malaysia,51.0,30.781,22.130999,25.758081,36.888134,26.4589,30.772367,0,0,43730.582,39794.42,0.4,0.4,2.0,5.904439,18.0,299.827,23.71,4.81428
615,2011-09-08 00:00:00+00:00,Malaysia,55.0,30.831,21.681,25.435167,37.574097,26.070469,30.428762,0,0,43722.316,37550.367,5.3999996,5.3999996,14.0,6.4096174,20.880001,188.36574,22.3,4.506093
616,2011-09-09 00:00:00+00:00,Malaysia,65.0,28.531,22.081,23.968498,35.062008,25.92285,28.588036,0,0,43714.047,31920.727,21.5,21.5,9.0,10.464797,25.919998,98.44036,16.13,3.1585288
617,2011-09-10 00:00:00+00:00,Malaysia,51.0,29.181,22.431,25.01433,33.743893,26.724363,29.589119,0,0,43705.78,12767.929,0.3,0.3,1.0,9.449572,26.64,134.7408,11.76,2.4333797
618,2011-09-11 00:00:00+00:00,Malaysia,63.0,29.681,22.081,24.766413,37.092854,26.237547,29.949701,0,0,43697.52,37983.348,14.300001,14.300001,18.0,8.435069,23.039999,91.56935,19.72,3.9505017
619,2011-09-12 00:00:00+00:00,Malaysia,61.0,28.880999,21.880999,24.541418,33.77352,26.17732,29.329763,0,0,43689.27,39527.918,7.1000004,7.1000004,16.0,7.2359104,19.8,302.53494,16.1,3.2607422
620,2011-09-13 00:00:00+00:00,Malaysia,61.0,24.230999,21.581,22.941416,30.063362,25.474478,27.745092,0,0,43681.04,6673.471,6.1000004,6.1000004,8.0,5.4833565,13.679999,150.03334,6.27,1.265119
621,2011-09-14 00:00:00+00:00,Malaysia,63.0,31.181,21.980999,25.518496,37.679756,26.678822,30.841936,0,0,43672.832,39600.0,26.3,26.3,16.0,6.9153743,29.16,155.55608,22.6,4.5612288
622,2011-09-15 00:00:00+00:00,Malaysia,63.0,30.081,21.980999,24.670584,36.594112,26.302053,29.678133,0,0,43664.65,36458.21,8.2,8.2,12.0,5.3517847,20.519999,191.20073,19.36,3.8913183
623,2011-09-16 00:00:00+00:00,Malaysia,61.0,27.581,21.681,23.583084,33.88295,25.719965,28.141691,0,0,43656.504,15934.471,5.6,5.6,17.0,7.289444,23.039999,196.69931,11.89,2.383953
624,2011-09-17 00:00:00+00:00,Malaysia,3.0,29.880999,22.581,25.303915,34.26709,26.71492,29.78916,0,0,43648.39,26418.799,0.0,0.0,0.0,6.12,19.8,233.31018,17.33,3.5737836
625,2011-09-18 00:00:00+00:00,Malaysia,63.0,28.230999,21.681,24.528917,33.688488,25.410612,29.394066,0,0,43640.312,37325.703,11.099999,11.099999,10.0,6.989936,22.68,141.50897,15.87,3.126237
626,2011-09-19 00:00:00+00:00,Malaysia,63.0,31.031,21.831,25.445581,38.241287,26.03267,30.61199,0,0,43632.21,37189.953,22.9,22.9,13.0,6.696387,23.4,193.70695,20.88,4.233625
627,2011-09-20 00:00:00+00:00,Malaysia,61.0,25.880999,21.781,23.328918,31.46194,25.963528,28.120155,0,0,43624.086,21182.477,12.7,12.7,17.0,5.8603754,19.8,216.52892,10.68,2.1150837
628,2011-09-21 00:00:00+00:00,Malaysia,63.0,26.431,21.730999,23.003916,32.19444,25.561298,27.460335,0,0,43615.938,18101.205,20.500002,20.500002,16.0,10.041354,28.08,219.33269,11.65,2.2455757
629,2011-09-22 00:00:00+00:00,Malaysia,51.0,27.081,21.581,23.897669,32.094116,26.076077,28.525177,0,0,43607.777,12044.916,0.7,0.7,4.0,6.297428,19.08,209.74478,10.38,2.1448817
630,2011-09-23 00:00:00+00:00,Malaysia,3.0,28.681,22.581,25.126833,32.957756,27.290285,29.945381,0,0,43599.605,34540.234,0.0,0.0,0.0,6.638072,23.4,193.32446,15.73,3.187863
631,2011-09-24 00:00:00+00:00,Malaysia,61.0,30.931,21.730999,25.637253,38.271584,25.88719,30.860476,0,0,43591.434,39600.0,7.5000005,7.5000005,7.0,9.673221,28.8,257.00528,22.45,4.5617495
632,2011-09-25 00:00:00+00:00,Malaysia,53.0,29.931,22.630999,25.36225,35.102306,26.951982,30.450317,0,0,43583.26,39203.98,2.0,2.0,8.0,6.9153743,21.599998,193.05527,19.86,3.9875104
633,2011-09-26 00:00:00+00:00,Malaysia,53.0,30.181,22.681,25.581,36.547527,26.677258,30.440973,0,0,43575.094,32928.055,2.1000001,2.1000001,7.0,11.440979,34.92,211.62863,20.51,4.120912
634,2011-09-27 00:00:00+00:00,Malaysia,63.0,30.281,21.531,24.60808,36.303265,25.553993,29.165245,0,0,43566.945,33021.527,6.5000005,6.5000005,4.0,11.212135,37.8,237.03453,21.05,4.134702
635,2011-09-28 00:00:00+00:00,Malaysia,2.0,30.980999,21.831,26.12058,35.970005,25.839827,30.715784,0,0,43558.81,39600.0,0.0,0.0,0.0,7.8954163,25.56,221.0994,23.42,4.7672734
636,2011-09-29 00:00:00+00:00,Malaysia,2.0,32.131,22.431,26.79975,36.710117,27.010813,31.697336,0,0,43550.7,40691.816,0.0,0.0,0.0,5.3517847,16.919998,288.59558,24.63,5.107007
637,2011-09-30 00:00:00+00:00,Malaysia,61.0,31.431,22.331,25.916412,37.72537,26.5424,31.33859,0,0,43542.617,39600.0,8.6,8.6,12.0,7.127636,19.08,332.5257,22.74,4.6723323
638,2011-10-01 00:00:00+00:00,Malaysia,63.0,27.880999,21.980999,23.735167,33.7397,26.236712,28.439156,0,0,43534.566,12683.214,7.3,7.3,10.0,11.090103,26.64,211.23915,11.13,2.2249532
639,2011-10-02 00:00:00+00:00,Malaysia,63.0,30.480999,22.130999,25.264334,36.432434,26.354893,30.333311,0,0,43526.56,36000.0,5.1999993,5.1999993,9.0,7.69592,30.960001,217.70584,21.59,4.3505936
640,2011-10-03 00:00:00+00:00,Malaysia,53.0,29.730999,22.031,25.06225,35.66546,26.466955,30.163374,0,0,43518.598,30601.977,2.7,2.7,5.0,6.519877,26.64,186.28238,17.48,3.540926
641,2011-10-04 00:00:00+00:00,Malaysia,63.0,29.730999,22.331,25.078917,36.562153,26.573326,30.396782,0,0,43510.68,36563.65,10.3,10.3,10.0,7.42159,24.48,128.8114,18.9,3.7791362
642,2011-10-05 00:00:00+00:00,Malaysia,63.0,26.831,21.781,23.731,33.970707,26.375034,28.93683,0,0,43502.816,20931.012,18.600002,18.600002,22.0,9.585739,24.48,309.28934,14.59,2.8485436
643,2011-10-06 00:00:00+00:00,Malaysia,63.0,27.181,21.181,23.160166,33.447746,25.118546,27.639975,0,0,43495.016,22228.85,25.200003,25.200003,13.0,8.427383,24.119999,208.71498,13.4,2.6092777
644,2011-10-07 00:00:00+00:00,Malaysia,3.0,29.681,22.880999,25.403915,35.14706,27.097807,30.055986,0,0,43487.273,35166.92,0.0,0.0,0.0,6.1094027,20.880001,138.9726,18.4,3.7424932
645,2011-10-08 00:00:00+00:00,Malaysia,63.0,29.630999,21.230999,24.414335,35.943222,25.041433,29.10212,0,0,43479.598,31839.57,11.4,11.4,11.0,7.9932966,23.759998,171.25388,16.53,3.3335395
646,2011-10-09 00:00:00+00:00,Malaysia,55.0,28.630999,21.480999,24.270584,34.091606,25.292189,28.688997,0,0,43471.92,30961.52,3.2,3.2,8.0,6.638072,33.839996,172.36353,14.52,2.937941
647,2011-10-10 00:00:00+00:00,Malaysia,63.0,30.031,21.380999,24.391417,37.411076,25.111397,29.172577,0,0,43464.25,36194.062,10.8,10.8,9.0,7.928178,23.759998,132.67555,18.92,3.7755842
648,2011-10-11 00:00:00+00:00,Malaysia,63.0,28.931,21.931,23.88517,36.113464,26.320107,28.758844,0,0,43456.57,33157.83,26.9,26.9,21.0,5.495161,19.44,182.51678,16.52,3.2990143
649,2011-10-12 00:00:00+00:00,Malaysia,63.0,27.831,21.431,23.403917,34.175587,25.571117,28.056707,0,0,43448.91,20871.494,12.400001,12.400001,15.0,6.9153743,19.44,128.65982,13.47,2.6923592
650,2011-10-13 00:00:00+00:00,Malaysia,63.0,28.130999,21.730999,23.741415,33.69362,25.946125,28.727472,0,0,43441.258,28554.812,10.199999,10.199999,12.0,6.696387,19.8,58.627052,14.75,2.8912451
651,2011-10-14 00:00:00+00:00,Malaysia,3.0,29.331,21.781,25.064337,34.117126,25.408747,29.932116,0,0,43433.633,28936.752,0.0,0.0,0.0,5.3517847,20.16,109.48251,15.56,3.1716826
652,2011-10-15 00:00:00+00:00,Malaysia,1.0,30.880999,22.431,26.108084,36.990665,26.830067,30.893461,0,0,43426.035,40687.67,0.0,0.0,0.0,7.771331,21.24,20.658976,24.17,4.991784
653,2011-10-16 00:00:00+00:00,Malaysia,63.0,30.431,21.980999,25.616415,36.159122,26.065596,30.217897,0,0,43418.465,39421.652,7.7,7.7,6.0,7.5170207,23.039999,71.19411,21.84,4.458979
654,2011-10-17 00:00:00+00:00,Malaysia,63.0,28.931,21.781,24.364334,35.641403,26.14767,29.0869,0,0,43410.938,32282.865,7.9999995,7.9999995,12.0,8.78872,21.599998,139.86462,16.95,3.3894582
